"comname","est_year","season","COGy","COGx","slopeLat","slopeLon"
"scup",1972,"Fall",39.8418656511307,-72.1864191077051,0.00253847922295885,0.00335610338800617
"scup",1973,"Fall",40.87159248757,-71.0912191332326,0.00253847922295885,0.00335610338800617
"scup",1974,"Fall",40.3076848379779,-71.1840771708835,0.00253847922295885,0.00335610338800617
"scup",1975,"Fall",40.0932625869205,-72.112998075759,0.00253847922295885,0.00335610338800617
"scup",1976,"Fall",37.9995162916199,-73.7422385321723,0.00253847922295885,0.00335610338800617
"scup",1977,"Fall",40.6910925451488,-71.6873585332452,0.00253847922295885,0.00335610338800617
"scup",1978,"Fall",40.8380523156353,-71.3302929256247,0.00253847922295885,0.00335610338800617
"scup",1979,"Fall",40.9548032985315,-70.5612727376266,0.00253847922295885,0.00335610338800617
"scup",1980,"Fall",40.8805260559466,-71.5847746233994,0.00253847922295885,0.00335610338800617
"scup",1981,"Fall",40.613546285341,-71.8096741484027,0.00253847922295885,0.00335610338800617
"scup",1982,"Fall",40.6847051402114,-71.557134902817,0.00253847922295885,0.00335610338800617
"scup",1983,"Fall",40.6614527508913,-71.7680037308378,0.00253847922295885,0.00335610338800617
"scup",1984,"Fall",38.6920857055355,-73.5992940554768,0.00253847922295885,0.00335610338800617
"scup",1985,"Fall",39.4571749032833,-72.6806180308343,0.00253847922295885,0.00335610338800617
"scup",1986,"Fall",38.0344139381276,-74.1703638494728,0.00253847922295885,0.00335610338800617
"scup",1987,"Fall",40.9351917027626,-70.7998901456082,0.00253847922295885,0.00335610338800617
"scup",1988,"Fall",41.0399421808279,-70.5019971982571,0.00253847922295885,0.00335610338800617
"scup",1989,"Fall",37.6761739234275,-75.0975495274559,0.00253847922295885,0.00335610338800617
"scup",1990,"Fall",39.258160893042,-73.0977715115009,0.00253847922295885,0.00335610338800617
"scup",1991,"Fall",38.8526593299839,-73.5986132403538,0.00253847922295885,0.00335610338800617
"scup",1992,"Fall",40.7646363090612,-71.2823823607275,0.00253847922295885,0.00335610338800617
"scup",1993,"Fall",41.2785463703939,-71.1867111887739,0.00253847922295885,0.00335610338800617
"scup",1994,"Fall",40.8209246864509,-71.9118985103578,0.00253847922295885,0.00335610338800617
"scup",1995,"Fall",37.8636795710904,-74.1163026842245,0.00253847922295885,0.00335610338800617
"scup",1996,"Fall",40.8021817253937,-71.5831776988189,0.00253847922295885,0.00335610338800617
"scup",1997,"Fall",36.026231800112,-75.084005237402,0.00253847922295885,0.00335610338800617
"scup",1998,"Fall",37.3004400353067,-74.3329588138374,0.00253847922295885,0.00335610338800617
"scup",1999,"Fall",39.2305986412704,-73.3073494101805,0.00253847922295885,0.00335610338800617
"scup",2000,"Fall",39.8487173210828,-71.892202755349,0.00253847922295885,0.00335610338800617
"scup",2001,"Fall",40.9449677171712,-71.1026719800521,0.00253847922295885,0.00335610338800617
"scup",2002,"Fall",37.9936830132357,-74.0961406011996,0.00253847922295885,0.00335610338800617
"scup",2003,"Fall",39.8792518735808,-72.0268368126716,0.00253847922295885,0.00335610338800617
"scup",2004,"Fall",41.0546844891374,-71.1941669432805,0.00253847922295885,0.00335610338800617
"scup",2005,"Fall",41.1682559894737,-70.9253147242105,0.00253847922295885,0.00335610338800617
"scup",2006,"Fall",39.9304364725776,-72.5210461005099,0.00253847922295885,0.00335610338800617
"scup",2007,"Fall",38.8170240398943,-73.9685587772081,0.00253847922295885,0.00335610338800617
"scup",2008,"Fall",36.290158650005,-75.2972026509425,0.00253847922295885,0.00335610338800617
"sea raven",1970,"Spring",41.5956746863788,-68.0972963280967,0.013173217537809,0.0215154667954212
"sea raven",1971,"Spring",40.9731859728067,-68.0854729452245,0.013173217537809,0.0215154667954212
"sea raven",1972,"Spring",41.3911558239482,-68.4190997584541,0.013173217537809,0.0215154667954212
"sea raven",1973,"Spring",41.5889156628217,-67.1932855159185,0.013173217537809,0.0215154667954212
"sea raven",1974,"Spring",41.3950012460963,-67.6771109594061,0.013173217537809,0.0215154667954212
"sea raven",1975,"Spring",41.3983174696868,-68.3886044490046,0.013173217537809,0.0215154667954212
"sea raven",1976,"Spring",41.236241632411,-67.9417265124847,0.013173217537809,0.0215154667954212
"sea raven",1977,"Spring",41.7320581242863,-68.497436944804,0.013173217537809,0.0215154667954212
"sea raven",1978,"Spring",41.486399323402,-69.0792804480419,0.013173217537809,0.0215154667954212
"sea raven",1979,"Spring",41.8788552167924,-69.259452579857,0.013173217537809,0.0215154667954212
"sea raven",1980,"Spring",42.108744382838,-69.2136592539784,0.013173217537809,0.0215154667954212
"sea raven",1981,"Spring",42.2292237925079,-68.7958513084241,0.013173217537809,0.0215154667954212
"sea raven",1982,"Spring",41.6643338450489,-68.7727849875379,0.013173217537809,0.0215154667954212
"sea raven",1983,"Spring",41.8794318647239,-69.2115103376748,0.013173217537809,0.0215154667954212
"sea raven",1984,"Spring",42.0218752639317,-69.5143519307446,0.013173217537809,0.0215154667954212
"sea raven",1985,"Spring",41.7517606347691,-69.5878183171855,0.013173217537809,0.0215154667954212
"sea raven",1986,"Spring",41.6759285161112,-69.0209835530576,0.013173217537809,0.0215154667954212
"sea raven",1987,"Spring",42.0194920271098,-68.5484019663651,0.013173217537809,0.0215154667954212
"sea raven",1988,"Spring",41.9959788187218,-68.5406956379782,0.013173217537809,0.0215154667954212
"sea raven",1989,"Spring",41.8074428593328,-69.2877804623581,0.013173217537809,0.0215154667954212
"sea raven",1990,"Spring",42.3840082665809,-68.7867195112045,0.013173217537809,0.0215154667954212
"sea raven",1991,"Spring",41.7410121773991,-68.2003695468853,0.013173217537809,0.0215154667954212
"sea raven",1992,"Spring",41.8714199753232,-68.0553840318408,0.013173217537809,0.0215154667954212
"sea raven",1993,"Spring",42.0238838364426,-67.9357279792024,0.013173217537809,0.0215154667954212
"sea raven",1994,"Spring",42.27619039675,-68.0320264785244,0.013173217537809,0.0215154667954212
"sea raven",1995,"Spring",41.9023728327998,-67.9842512410366,0.013173217537809,0.0215154667954212
"sea raven",1996,"Spring",41.79646007972,-67.399161002551,0.013173217537809,0.0215154667954212
"sea raven",1997,"Spring",42.132970875085,-68.130309844199,0.013173217537809,0.0215154667954212
"sea raven",1998,"Spring",42.0317221630402,-68.7216740467907,0.013173217537809,0.0215154667954212
"sea raven",1999,"Spring",41.5938148019048,-68.6867141820106,0.013173217537809,0.0215154667954212
"sea raven",2000,"Spring",41.6356729932318,-68.7860167893783,0.013173217537809,0.0215154667954212
"sea raven",2001,"Spring",41.8452805551501,-68.990313315271,0.013173217537809,0.0215154667954212
"sea raven",2002,"Spring",42.2183938553415,-67.9928976599652,0.013173217537809,0.0215154667954212
"sea raven",2003,"Spring",41.805039479114,-68.1477741647333,0.013173217537809,0.0215154667954212
"sea raven",2004,"Spring",42.262555816711,-67.262014980589,0.013173217537809,0.0215154667954212
"sea raven",2005,"Spring",41.7679556108126,-67.8246393216225,0.013173217537809,0.0215154667954212
"sea raven",2006,"Spring",42.3394078286746,-67.4970604148014,0.013173217537809,0.0215154667954212
"sea raven",2007,"Spring",42.1295740672175,-67.2116703580261,0.013173217537809,0.0215154667954212
"sea raven",2008,"Spring",41.7848882130454,-67.4486134264269,0.013173217537809,0.0215154667954212
"sea raven",1970,"Fall",41.4442936035615,-67.2918943418976,0.00775724389822634,0.00678229926551391
"sea raven",1971,"Fall",41.0716975571398,-68.5411183583089,0.00775724389822634,0.00678229926551391
"sea raven",1972,"Fall",41.3719898535073,-68.9036405513571,0.00775724389822634,0.00678229926551391
"sea raven",1973,"Fall",41.6289968455071,-68.4771944048637,0.00775724389822634,0.00678229926551391
"sea raven",1974,"Fall",41.5939703548627,-67.5357027165602,0.00775724389822634,0.00678229926551391
"sea raven",1975,"Fall",41.465919570003,-67.5548514128204,0.00775724389822634,0.00678229926551391
"sea raven",1976,"Fall",41.5930087977809,-67.7585242745169,0.00775724389822634,0.00678229926551391
"sea raven",1977,"Fall",42.0449440706392,-67.3072298806607,0.00775724389822634,0.00678229926551391
"sea raven",1978,"Fall",42.0324115406437,-67.6041312358443,0.00775724389822634,0.00678229926551391
"sea raven",1979,"Fall",41.6589292542194,-68.4441782457882,0.00775724389822634,0.00678229926551391
"sea raven",1980,"Fall",41.9400575384048,-69.0729860052078,0.00775724389822634,0.00678229926551391
"sea raven",1981,"Fall",42.2206959691221,-68.5276634630496,0.00775724389822634,0.00678229926551391
"sea raven",1982,"Fall",41.1572119525875,-69.6126358446583,0.00775724389822634,0.00678229926551391
"sea raven",1983,"Fall",41.6038500337399,-69.6925368619034,0.00775724389822634,0.00678229926551391
"sea raven",1984,"Fall",42.0874804040252,-68.4230479748798,0.00775724389822634,0.00678229926551391
"sea raven",1985,"Fall",42.4972359633642,-69.9235152155466,0.00775724389822634,0.00678229926551391
"sea raven",1986,"Fall",42.022918256602,-67.8702588295921,0.00775724389822634,0.00678229926551391
"sea raven",1987,"Fall",41.9149479195953,-67.3781033333526,0.00775724389822634,0.00678229926551391
"sea raven",1988,"Fall",42.7836724968377,-68.3791119721426,0.00775724389822634,0.00678229926551391
"sea raven",1989,"Fall",42.1572469077586,-68.4134806961479,0.00775724389822634,0.00678229926551391
"sea raven",1990,"Fall",41.7586405190369,-68.7065396965617,0.00775724389822634,0.00678229926551391
"sea raven",1991,"Fall",41.9825140136257,-68.2267027101842,0.00775724389822634,0.00678229926551391
"sea raven",1992,"Fall",42.1858593531122,-67.3066243849003,0.00775724389822634,0.00678229926551391
"sea raven",1993,"Fall",42.1424201887246,-68.1128796225507,0.00775724389822634,0.00678229926551391
"sea raven",1994,"Fall",41.972352318199,-67.8724798151478,0.00775724389822634,0.00678229926551391
"sea raven",1995,"Fall",42.1757241653323,-67.3009251608254,0.00775724389822634,0.00678229926551391
"sea raven",1996,"Fall",41.7515240556828,-67.7001345157642,0.00775724389822634,0.00678229926551391
"sea raven",1997,"Fall",41.8258626893723,-67.912982574119,0.00775724389822634,0.00678229926551391
"sea raven",1998,"Fall",41.7582626763063,-67.6972945613441,0.00775724389822634,0.00678229926551391
"sea raven",1999,"Fall",41.9833849763903,-69.4457357205988,0.00775724389822634,0.00678229926551391
"sea raven",2000,"Fall",42.0750391973346,-68.8742455004686,0.00775724389822634,0.00678229926551391
"sea raven",2001,"Fall",41.902171820132,-68.1673813945147,0.00775724389822634,0.00678229926551391
"sea raven",2002,"Fall",41.81720811898,-68.2647963912508,0.00775724389822634,0.00678229926551391
"sea raven",2003,"Fall",41.478664252313,-69.0789718657779,0.00775724389822634,0.00678229926551391
"sea raven",2004,"Fall",41.6593008714879,-68.9148948742927,0.00775724389822634,0.00678229926551391
"sea raven",2005,"Fall",41.2826483315527,-69.0686237256006,0.00775724389822634,0.00678229926551391
"sea raven",2006,"Fall",41.8613162355147,-66.8294713087563,0.00775724389822634,0.00678229926551391
"sea raven",2007,"Fall",41.9442756751795,-68.5796010131213,0.00775724389822634,0.00678229926551391
"sea raven",2008,"Fall",41.8249343639321,-68.512600225691,0.00775724389822634,0.00678229926551391
"silver hake",1970,"Spring",41.9963637977363,-68.0101963584112,0.0444738528562299,0.040740506693736
"silver hake",1971,"Spring",38.9241099331471,-71.977084596204,0.0444738528562299,0.040740506693736
"silver hake",1972,"Spring",40.6939136451695,-70.4038765108923,0.0444738528562299,0.040740506693736
"silver hake",1973,"Spring",40.1400342672814,-70.9994192246349,0.0444738528562299,0.040740506693736
"silver hake",1974,"Spring",40.7845935916473,-70.3273883350654,0.0444738528562299,0.040740506693736
"silver hake",1975,"Spring",41.2603282710086,-70.0251119061674,0.0444738528562299,0.040740506693736
"silver hake",1976,"Spring",41.2481370709118,-70.4577354082314,0.0444738528562299,0.040740506693736
"silver hake",1977,"Spring",40.9999505248548,-70.018988997839,0.0444738528562299,0.040740506693736
"silver hake",1978,"Spring",39.548290793367,-71.3451133465806,0.0444738528562299,0.040740506693736
"silver hake",1979,"Spring",40.7479890644931,-70.164598398357,0.0444738528562299,0.040740506693736
"silver hake",1980,"Spring",40.7828186514348,-69.9725417162461,0.0444738528562299,0.040740506693736
"silver hake",1981,"Spring",40.6231939407054,-69.5337917921839,0.0444738528562299,0.040740506693736
"silver hake",1982,"Spring",40.637095564062,-71.0790148564369,0.0444738528562299,0.040740506693736
"silver hake",1983,"Spring",41.2400960266342,-69.3776378367114,0.0444738528562299,0.040740506693736
"silver hake",1984,"Spring",40.3563309369624,-70.4472938559184,0.0444738528562299,0.040740506693736
"silver hake",1985,"Spring",40.71490162384,-70.3865667880219,0.0444738528562299,0.040740506693736
"silver hake",1986,"Spring",40.8442352640238,-68.9234315079961,0.0444738528562299,0.040740506693736
"silver hake",1987,"Spring",40.9049664474391,-69.4433400206693,0.0444738528562299,0.040740506693736
"silver hake",1988,"Spring",40.9793364193944,-70.1314223516488,0.0444738528562299,0.040740506693736
"silver hake",1989,"Spring",41.0075045546696,-69.8457987110282,0.0444738528562299,0.040740506693736
"silver hake",1990,"Spring",40.757643809174,-68.8464638119837,0.0444738528562299,0.040740506693736
"silver hake",1991,"Spring",41.1405331654349,-69.0504336319763,0.0444738528562299,0.040740506693736
"silver hake",1992,"Spring",42.4293487162158,-68.5151095805789,0.0444738528562299,0.040740506693736
"silver hake",1993,"Spring",41.6855549657797,-68.7738541856951,0.0444738528562299,0.040740506693736
"silver hake",1994,"Spring",42.0398692841357,-68.3909860968545,0.0444738528562299,0.040740506693736
"silver hake",1995,"Spring",41.9293475197347,-68.4558622550872,0.0444738528562299,0.040740506693736
"silver hake",1996,"Spring",41.6185193999788,-66.6938101655615,0.0444738528562299,0.040740506693736
"silver hake",1997,"Spring",41.6607201682726,-69.8967840152478,0.0444738528562299,0.040740506693736
"silver hake",1998,"Spring",42.3657284222994,-69.3632327094679,0.0444738528562299,0.040740506693736
"silver hake",1999,"Spring",41.9584148940219,-68.730117979745,0.0444738528562299,0.040740506693736
"silver hake",2000,"Spring",42.6520665475367,-68.7124408538658,0.0444738528562299,0.040740506693736
"silver hake",2001,"Spring",42.7857479147293,-68.8840274992577,0.0444738528562299,0.040740506693736
"silver hake",2002,"Spring",42.4289875287192,-69.1800305255095,0.0444738528562299,0.040740506693736
"silver hake",2003,"Spring",42.4718211346089,-68.3760581285464,0.0444738528562299,0.040740506693736
"silver hake",2004,"Spring",42.3663994440478,-69.2950969090472,0.0444738528562299,0.040740506693736
"silver hake",2005,"Spring",40.9450861457761,-70.1135796440171,0.0444738528562299,0.040740506693736
"silver hake",2006,"Spring",41.2994974064509,-69.5741709131423,0.0444738528562299,0.040740506693736
"silver hake",2007,"Spring",41.5884264856734,-69.6034171824831,0.0444738528562299,0.040740506693736
"silver hake",2008,"Spring",41.6767405401924,-69.257481498829,0.0444738528562299,0.040740506693736
"silver hake",1970,"Fall",41.5829364857472,-69.5722689407168,0.0197060469155327,0.0132958934783526
"silver hake",1971,"Fall",41.1808012462662,-70.2859266227198,0.0197060469155327,0.0132958934783526
"silver hake",1972,"Fall",41.4608881912752,-70.1172895458827,0.0197060469155327,0.0132958934783526
"silver hake",1973,"Fall",41.496440829936,-69.6172787823124,0.0197060469155327,0.0132958934783526
"silver hake",1974,"Fall",42.2632690211427,-68.6113547772719,0.0197060469155327,0.0132958934783526
"silver hake",1975,"Fall",42.1866761304251,-69.6699150131332,0.0197060469155327,0.0132958934783526
"silver hake",1976,"Fall",42.0453723187498,-68.6223598918969,0.0197060469155327,0.0132958934783526
"silver hake",1977,"Fall",41.9269667519211,-69.3604708366554,0.0197060469155327,0.0132958934783526
"silver hake",1978,"Fall",41.7424293383208,-69.4066746075555,0.0197060469155327,0.0132958934783526
"silver hake",1979,"Fall",42.1657065549485,-69.2192362225169,0.0197060469155327,0.0132958934783526
"silver hake",1980,"Fall",41.99255225973,-68.7904688648525,0.0197060469155327,0.0132958934783526
"silver hake",1981,"Fall",41.925386715107,-68.2690386922051,0.0197060469155327,0.0132958934783526
"silver hake",1982,"Fall",41.6375962100498,-69.0110297814726,0.0197060469155327,0.0132958934783526
"silver hake",1983,"Fall",41.9475276052556,-69.9480741185033,0.0197060469155327,0.0132958934783526
"silver hake",1984,"Fall",41.7815732783523,-69.2306269413232,0.0197060469155327,0.0132958934783526
"silver hake",1985,"Fall",41.5658725638761,-69.6653625553952,0.0197060469155327,0.0132958934783526
"silver hake",1986,"Fall",42.3408362603219,-68.5282036792523,0.0197060469155327,0.0132958934783526
"silver hake",1987,"Fall",42.2375168421806,-68.9471940250787,0.0197060469155327,0.0132958934783526
"silver hake",1988,"Fall",41.9085735356802,-68.9973140417296,0.0197060469155327,0.0132958934783526
"silver hake",1989,"Fall",42.2316222462202,-68.4776051780955,0.0197060469155327,0.0132958934783526
